"","user_id","session_id","timestamp","event_name","medium","bedrooms","bathrooms","price","offering_type","property_type_id","furnishings","market","listing_status","time_diff"
"72","022ffc9e-a264-4c55-9deb-4fd983813eb1","070a458c-934a-49fd-bf09-ca51478a70c0","2018-11-22 01:21:23","lead_click","phone",4,4,450000,"rent",35,"furnished","residential","standard",4.6788589321408
"73","02482dee-8b58-42c5-9046-07b2ac4a20d6","9a3e2b5a-5460-420d-9975-4e9615e85441","2018-11-21 16:43:24","lead_click","email",1,2,80000,"rent",1,"unfurnished","residential","standard",5.03856958028895
"74","02482dee-8b58-42c5-9046-07b2ac4a20d6","9a3e2b5a-5460-420d-9975-4e9615e85441","2018-11-21 16:45:04","lead_send","email",1,2,80000,"rent",1,"unfurnished","residential","standard",5.03741217288154
"75","0252c6d4-b3a1-4332-9126-5cdc9ca713dd","ef599d8f-2277-4a96-85ca-b14ca99c3073","2018-11-21 16:40:43","lead_click","phone",1,2,1250000,"buy",1,"unfurnished","residential","standard",5.04043300621488
"76","0252c6d4-b3a1-4332-9126-5cdc9ca713dd","ef599d8f-2277-4a96-85ca-b14ca99c3073","2018-11-21 17:05:53","lead_click","phone",1,2,1200000,"buy",1,"unfurnished","residential","featured",5.02295615436302
"77","0252c6d4-b3a1-4332-9126-5cdc9ca713dd","ef599d8f-2277-4a96-85ca-b14ca99c3073","2018-11-21 17:09:08","lead_click","phone",1,2,1300000,"buy",1,"unfurnished","residential","featured",5.02069920991858
"78","0259008c-9a4c-45db-8c51-ccc03cc15210","a915f920-df1d-4a6c-9571-20e3e5487700","2018-11-21 12:50:17","lead_click","phone",3,3,1750000,"buy",35,"unfurnished","residential","featured",5.20045615436302
"79","0259008c-9a4c-45db-8c51-ccc03cc15210","a915f920-df1d-4a6c-9571-20e3e5487700","2018-11-21 12:50:35","lead_click","phone",3,2,94999,"rent",1,"unfurnished","residential","standard",5.20024782102969
"80","025c5f56-5bc0-4297-85e5-ae4a25c2b33d","38033fdb-53bf-4a14-a132-f19691420381","2018-11-21 16:56:23","lead_click","phone",1,2,55000,"rent",1,"unfurnished","residential","featured",5.02955337658524
"81","026a9e93-09a5-4ae8-a7fe-a6647551891d","72b41a5a-f5ea-4b5b-be69-f54bcf44d4ea","2018-11-22 01:00:07","lead_click","phone",0,1,20000,"rent",1,"unfurnished","residential","standard",4.69362745065932
"82","029c8d32-f838-4f09-827e-f194ca631eed","4890ea28-3541-4253-9123-36424f4ab730","2018-11-21 11:45:05","lead_click","phone",2,4,165000,"rent",1,"unfurnished","residential","standard",5.2457339321408
"83","029c8d32-f838-4f09-827e-f194ca631eed","4890ea28-3541-4253-9123-36424f4ab730","2018-11-21 12:14:29","lead_click","phone",2,4,169999,"rent",1,"unfurnished","residential","featured",5.22531726547413
"84","029c8d32-f838-4f09-827e-f194ca631eed","4890ea28-3541-4253-9123-36424f4ab730","2018-11-21 12:18:19","lead_click","phone",2,4,175000,"rent",1,"unfurnished","residential","featured",5.2226552284371
"85","02a12622-8b2b-4b14-b77f-07f7a1f46e10","fbe5a30c-1274-48be-969f-420362ad2005","2018-11-21 23:07:13","lead_click","email",1,2,34999,"rent",1,"unfurnished","residential","standard",4.7720302284371
"86","02a12622-8b2b-4b14-b77f-07f7a1f46e10","fbe5a30c-1274-48be-969f-420362ad2005","2018-11-21 23:08:32","lead_send","email",1,2,34999,"rent",1,"unfurnished","residential","standard",4.77111587658525
"87","02a12622-8b2b-4b14-b77f-07f7a1f46e10","fbe5a30c-1274-48be-969f-420362ad2005","2018-11-21 23:09:26","lead_click","phone",1,2,34999,"rent",1,"unfurnished","residential","standard",4.77049087658524
"88","02c907b7-56dd-42ed-92b3-14ff59ac9ca7","719ab42f-577c-400f-ba9e-e08c767dc232","2018-11-21 11:34:27","lead_click","phone",3,3,130000,"rent",1,"unfurnished","residential","standard",5.25311819140006
